RID,Age,Gender,Zip,Region,Hispanic,Ethnicity,HHI,Education,Political party,
5f9520d3-9b4a-b9c5-51dc-ec4c8aa3d42c,36,Female,2149,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Independent,
5f95c374-c928-c03a-2401-e194920131d4,36,Male,39750,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",Republican,
5f94cacb-8bac-b9fb-6df5-1e33439d1dbd,36,Male,35045,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000","Completed some college, but no degree",Democrat,
5f94ad39-a11b-2b59-0d93-dab8110d5512,36,Male,30301,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f95bf70-19bf-c3b4-de71-e269a9dbd070,36,Male,14150,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",Republican,
5f94c9b3-efd4-b8eb-bc30-c95ef47b4631,36,Male,11358,Midwest,"No , not of Hispanic, Latino, or Spanish origin",American Indian or Alaska Native ,"$5,000 to $9,999",Completed some high school,Democrat,
5f96235a-a6f2-b169-d08e-e803890fde3d,36,Male,6226,Midwest,"Yes, Mexican, Mexican American, Chicano",White ,"$90,000 to $94,999",Completed some high school,Republican,
5f957558-7034-f162-2a6c-b6e50c2b9d32,35,Female,90021,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat,
5f949859-dd7c-f8dd-322c-ae47f1bacdf9,35,Female,85248,North,"Yes, Mexican, Mexican American, Chicano",White ,"$65,000 to $69,999","Completed some college, but no degree",Republican,
5f94c6e1-2259-db8f-7368-09dbedc6fb6f,35,Female,73521,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$10,000 to $14,999",High school graduate,Democrat,
5f956570-b7c8-78dc-f370-26d2412914e2,35,Female,68864,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999",Masters degree,Republican,
5f953ff9-ee00-4578-ed25-28cb5123558a,35,Female,58104,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Republican,
5f94cdd4-c4f6-1846-28fa-f82a7302dc75,35,Female,49504,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",Republican,
5f958fb0-4186-c6bd-1dce-992872c9f900,35,Female,17522,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Associate Degree,Democrat,
5f95a463-4abf-fbaf-7843-aee2645e04cc,35,Female,12603,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Completed some high school,Democrat,
5f947a69-f65a-7427-43dd-25f8927af80b,35,Female,10023,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Democrat,
5f959a35-f066-da76-d8d2-98d6bf614aa1,35,Male,98258,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",Republican,
5f950fbd-27ff-3424-4262-5a23b5fa571b,35,Male,97132,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Masters degree,Republican,
5f95828d-3a0a-642c-7c54-6a310f4b8896,35,Male,94124,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$125,000 to $149,999",Masters degree,Republican,
5f94bce1-8b24-5242-b70f-f0db7d837122,35,Male,94014,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat,
5f95abd5-c8f8-272f-7b17-b3e44e2c5866,35,Male,90017,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f959d71-ef9f-4e69-be5f-23fe1f6160a2,35,Male,85255,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Republican,
5f95a194-af19-2f02-e602-018f340837c6,35,Male,85208,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$10,000 to $14,999",Completed some high school,Democrat,
5f958819-ea1e-fb15-468c-d07fceaeeabc,35,Male,77060,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$60,000 to $64,999",Other post high school vocational training,Democrat,
5f95f5e7-ba81-03d4-c7d1-fe9fb56c2c38,35,Male,75247,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican,
5f955fb8-f1ba-f8c4-f0f5-e87dfb43388d,35,Male,61614,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Republican,
5f960139-a0e2-7b1f-ba0b-a0e6ef89e13d,35,Male,55449,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat,
5f95f97c-ce06-ef1f-4d18-04070e872353,35,Male,53151,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",Republican,
5f95e8a5-0b6b-9eb4-b4ee-760b48fe5950,35,Male,44313,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Democrat,
5f9528c0-071d-7b36-bd06-75bbd276c483,35,Male,43054,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f948bca-a8d0-17ac-db06-649e7e6f2701,35,Male,35613,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",High school graduate,Republican,
5f948b3e-889c-5527-2a40-bd5651aefdab,35,Male,33606,South,Prefer not to answer,White ,"$85,000 to $89,999",Masters degree,Republican,
5f961d79-b507-0f14-a349-c2fd3f3a04ba,35,Male,33511,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Other post high school vocational training,Independent,
5f95ade9-1f26-10af-8a4e-c0e72b943451,35,Male,33101,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Republican,
5f950902-bfea-ee0a-44c1-7341df8d284f,35,Male,33010,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat,
5f959191-8c7b-2153-b717-ad61c36b76ab,35,Male,32547,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","Completed some college, but no degree",Democrat,
5f9481d3-389d-0b28-6233-e946bb78ad03,35,Male,30188,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican,
5f961672-152d-b06f-c7fa-c17189d94d6f,35,Male,10019,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat,
5f951b3e-4780-8e46-6d5d-a8029c19400f,35,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Democrat,
5f95c2f5-da65-df01-4ebc-c6444396ef03,35,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",Republican,
5f947879-a654-7b9a-af3b-d92054f25add,35,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f94ca99-2d97-1811-8206-8a0f3d3017ab,34,Female,92626,North,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$40,000 to $44,999",Other post high school vocational training,Democrat,
5f952eee-cac2-cc72-23f7-d594649db47e,34,Female,91755,North,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Democrat,
5f94cad7-b16c-14d8-0211-45c44b8790d0,34,Female,79118,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Completed some high school,Republican,
5f955252-5c57-1a2b-f82b-a2360cfe475d,34,Female,77523,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Completed some high school,Independent,
5f9590f7-6b76-8924-427e-0719d0b05dde,34,Female,77429,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Republican,
5f94e92e-85f9-ccd1-95d7-4fee00826550,34,Female,75043,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Democrat,
5f94de6b-97fc-94b3-3d5b-7c4edc4f24f2,34,Female,68048,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999","Completed some college, but no degree",Republican,
5f94eb70-65a3-becc-4301-bd236f2ffaac,34,Female,60124,Northeast,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$95,000 to $99,999",Other post high school vocational training,Democrat,
5f95a103-4334-f492-5bee-9c8b7a4193c2,34,Female,55422,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Democrat,
5f94df15-5828-278c-3b38-507471ca278e,34,Female,37404,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$5,000 to $9,999","Completed some college, but no degree",Independent,
5f94fdf3-5e7a-f93d-30bc-09d6b34e69ff,34,Female,32220,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Republican,
5f94f80f-6606-91dd-cd42-d0c083d904a8,34,Female,30747,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Completed some high school,Republican,
5f950ffb-e5ae-ed89-16c8-008726011114,34,Female,30349,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$15,000 to $19,999","College Degree (such as B.A., B.S.)",Democrat,
5f9463a4-4fa1-2715-3fbd-289decfca5f9,34,Female,27606,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican,
5f958ad7-53de-1405-b4cc-675325207477,34,Female,12866,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Democrat,
5f95aa94-5b89-23c3-5704-c7b8f0f1a4af,34,Male,96067,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",High school graduate,Republican,
5f94fba9-dfea-4b09-3575-209dad388909,34,Male,95828,North,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Democrat,
5f948262-a20d-2774-00d3-8cf8383ae55a,34,Male,90027,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Republican,
5f95689e-2a31-8a5b-a501-26bcd3274df5,34,Male,73002,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$90,000 to $94,999",Masters degree,Democrat,
5f954237-de27-105c-8ac3-30e6083c2170,34,Male,33101,South,"Yes, Mexican, Mexican American, Chicano","Black, or African American","Less than $5,000",High school graduate,Democrat,
5f950373-beda-4e11-c235-c4c989b43a70,34,Male,10466,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f94c58f-652e-d841-0a77-a56afdd95806,33,Female,94806,North,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$150,000 to $174,999","Completed some graduate, but no degree",Independent,
5f951679-3199-3137-12c4-fcf021a29b14,33,Female,76522,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Associate Degree,Democrat,
5f959cfb-e077-ea8e-3200-320a3a8f970d,33,Female,65803,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Republican,
5f948f7e-00e9-1f79-c8e0-e80de4db1176,33,Female,38474,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",High school graduate,Democrat,
5f95938c-7d8e-7687-c6d1-b61b1724b75e,33,Female,25505,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Completed some high school,Republican,
5f958d69-7c41-0e88-78f9-9b5e2b370f5a,33,Female,21620,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Republican,
5f94e985-62c1-24f1-3118-5572686c836c,33,Female,11214,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Masters degree,Democrat,
5f951acb-4538-81e5-9e87-0c898dbe12f4,33,Female,10013,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Republican,
5f94e02c-3429-ed70-7124-ac4e6322459e,33,Female,6066,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Other post high school vocational training,Democrat,
5f94df9d-ab81-7e21-f056-110dcea35afb,33,Female,4401,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Associate Degree,Democrat,
5f9584f4-df43-0856-27dc-6a1b2fe21ba6,33,Female,2215,Midwest,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$20,000 to $24,999",Masters degree,Independent,
5f94e78d-5d02-997f-8a60-55253d284d82,33,Male,53704,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",Democrat,
5f957658-6e0e-2c33-4845-6e8af8e9548c,33,Male,34747,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$60,000 to $64,999","College Degree (such as B.A., B.S.)",Democrat,
5f94d91c-3977-3c1c-7d14-985048cc8022,33,Male,21213,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",Other post high school vocational training,Independent,
5f947b70-6027-e745-e142-5e068492d345,33,Male,10013,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",Democrat,
5f955dea-f379-901b-f64f-d54847d7d70f,33,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f947837-d16b-c623-c9b2-db2ffd18a24d,32,Female,90001,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican,
5f94fb48-0baf-182a-233f-40008d6f73ee,32,Female,80501,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Completed some high school,Independent,
5f94c5dc-659f-b00b-3561-7108e62343f4,32,Female,78642,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Other post high school vocational training,Democrat,
5f94c347-53a1-766a-19b5-eda3f09c7178,32,Female,65109,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Democrat,
5f94eda4-d6bf-5acc-1886-3b65458dbc7c,32,Female,47710,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Other post high school vocational training,Democrat,
5f95a0fa-680a-ca74-2e1b-0cf371797c67,32,Female,46241,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Completed some high school,Independent,
5f94cbe4-fcff-25a9-0f54-4ac2deacb85d,32,Female,40210,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Independent,
5f94eebf-9b80-e17e-b280-03d22ca4c397,32,Female,35031,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Republican,
5f959387-ac23-775c-8fb7-464cbd3b1a46,32,Female,32780,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Completed some high school,Republican,
5f95a16b-883c-fbb8-ae8c-2f5857a97fa9,32,Female,30176,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Other post high school vocational training,Republican,
5f94c45b-77df-206d-7af2-3e00088357e9,32,Female,22192,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Masters degree,Independent,
5f94f64b-b936-81f5-612a-f48f16649e95,32,Female,14052,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican,
5f94c793-fdc8-3b8f-d8b8-560fe9ca36e0,32,Male,92122,North,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",Republican,
5f94ec51-8c05-cc9c-f1dc-3fcbc66cb476,32,Male,91745,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat,
5f95853a-4c9c-8aaf-1158-6a076fbff377,32,Male,90001,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some graduate, but no degree",Democrat,
5f94d1c4-632e-57ba-f76c-86d5db17293f,32,Male,47804,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Completed some high school,Republican,
5f949e4f-548b-8c5c-b5bf-1286ae8428cb,32,Male,45750,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican,
5f94f47a-7dab-609b-b7f5-091dccd8257e,32,Male,42259,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Democrat,
5f94f38c-786c-2381-d21b-ae3bb176794b,32,Male,34743,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Democrat,
5f9573ba-ef9b-3772-eb8f-55be506f075c,31,Female,78253,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Republican,
5f956c69-3f15-1d9a-aa36-c9e4579ef815,31,Female,48843,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some graduate, but no degree",Independent,
5f9587f9-c882-4ceb-609c-3af12367a27d,31,Female,34119,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Republican,
5f94f2b4-49d2-c7f4-b16f-1203c3cdee40,31,Female,33771,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Completed some high school,Republican,
5f94a990-45ac-3462-f8dc-03d2623f3147,31,Female,33411,South,"Yes, Mexican, Mexican American, Chicano",Asian *** Asian Indian ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Republican,
5f94ef0f-3c6f-efd8-3206-d3f2df40295b,31,Female,32825,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Completed some high school,Democrat,
5f950ac2-c5be-5b3e-3ef0-e741de7ec77b,31,Female,32547,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Independent,
5f958397-310f-1eaa-5409-822b137dcc8f,31,Female,24073,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",Republican,
5f94dc58-7d4f-aa00-bbfa-2199792f3056,31,Female,17403,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Completed some high school,Democrat,
5f9502ec-67ec-0868-ca31-82f41ae2a106,31,Female,16335,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Completed some high school,Democrat,
5f951422-6659-1373-6a92-3a26b33850ea,31,Female,16001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Independent,
5f94c9a6-9f33-5664-16bb-5c1d1951af5a,31,Male,92040,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",Democrat,
5f9581a8-5ce8-0a5f-358a-458401886ee7,31,Male,82901,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",High school graduate,Independent,
5f959a5d-7f40-93a9-6137-a18469a64269,31,Male,80922,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Independent,
5f959723-fb4c-4c9c-7917-2726df072757,31,Male,43545,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Completed some high school,Republican,
5f95764a-7e9a-4825-3cf3-622f5aa01f30,31,Male,10044,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",Republican,
5f947bd4-faeb-1724-7062-17ddde84aca5,31,Male,10013,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Democrat,
5f9550a1-8dcb-cc04-a15d-baf4f008a196,31,Male,10001,Midwest,"Yes, Mexican, Mexican American, Chicano",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f94cae0-a181-0c85-07cb-1fa7aa54cd80,30,Female,94518,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","Completed some graduate, but no degree",Democrat,
5f954ac1-6147-4d63-4c12-532b9aa55a95,30,Female,91405,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","College Degree (such as B.A., B.S.)",Democrat,
5f954c4e-552a-bed1-2dd0-f315e5e06ba6,30,Female,90001,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Democrat,
5f94ecbc-5e89-fd30-aee6-ae655f2ba41a,30,Female,65101,Northeast,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"$10,000 to $14,999","Completed some college, but no degree",Independent,
5f957733-c3aa-944d-276b-924717b2b643,30,Female,49306,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Democrat,
5f95a44f-83f0-3803-e985-6dfb07b0f0a6,30,Female,46706,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","Completed some college, but no degree",Independent,
5f94871c-407b-cf02-639f-0a8e9dfe0f1f,30,Female,45132,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",High school graduate,Democrat,
5f9506f4-4f46-4d62-2d4f-dff2f1d66b26,30,Female,35206,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",High school graduate,Republican,
5f94eb66-9851-e694-f213-13c62ac869c6,30,Female,34668,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Independent,
5f94d6a5-f6f5-897e-e7a9-16c76be43018,30,Female,29431,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Completed some high school,Democrat,
5f958509-5e8d-9b04-f2d4-69799fc148bf,30,Female,28752,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Independent,
5f9575f7-2d82-91ac-b22f-22a699400ffe,30,Female,19125,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","Completed some college, but no degree",Democrat,
5f94e1e6-bd21-3067-892f-430095f0b0c0,30,Female,6776,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Independent,
5f94dfa1-8fe3-15f5-7712-0ac3862688cf,30,Male,99336,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Completed some high school,Democrat,
5f958c3b-fd1b-21d2-f099-f9c095c0d928,30,Male,98001,North,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Republican,
5f94d1cc-7215-219d-47de-3fcd6f66f75f,30,Male,92122,North,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$90,000 to $94,999",Masters degree,Democrat,
5f94ef0d-4f35-163b-834c-fd74036a1be0,30,Male,91311,North,"Yes, another Hispanic, Latino, or Spanish origin *** Venezuela ",White ,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",Democrat,
5f95b71b-92b6-94e0-b4fb-70e69ba24cc6,30,Male,89120,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Democrat,
5f954440-99bb-2ef8-1a85-20213993a03b,30,Male,77064,South,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Democrat,
5f952969-69cf-e8c4-49a1-dd2c64bbecad,30,Male,76123,South,"Yes, Mexican, Mexican American, Chicano",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f94c7df-8f06-581d-f1c4-c30ca9d5556a,30,Male,64507,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","College Degree (such as B.A., B.S.)",Republican,
5f95bfb1-d21b-d624-05e6-b89da26afbfc,30,Male,55106,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Independent,
5f94e394-5d7d-b242-c015-73fda0522e13,30,Male,55106,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Independent,
5f95c72c-1d4b-1122-22e3-68c427dbfdc3,30,Male,30046,South,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$90,000 to $94,999","Completed some college, but no degree",Democrat,
5f947a65-bd60-bb8b-7d24-899eba41e5cd,30,Male,10013,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999",Masters degree,Republican,
5f9469a0-01ba-16f1-6779-7c6ed52b2d96,30,Male,10003,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat,
5f959d8e-9dfb-d5be-d9c7-1a62029a1cac,30,Male,10001,Midwest,"Yes, Mexican, Mexican American, Chicano",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f948dce-57cb-5d17-4a76-f12efa1f28dd,30,Male,10001,Midwest,"Yes, Mexican, Mexican American, Chicano",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f959601-d48b-6fba-61d8-0638a2a668c1,30,Male,10001,Midwest,"Yes, Mexican, Mexican American, Chicano",White ,"$95,000 to $99,999",Masters degree,Democrat,
5f959514-ad29-5ac8-1a95-8ea2cd5f1416,30,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican,
5f9479d9-79d8-bc35-33a5-a1ac7d059865,30,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999",Associate Degree,Democrat,
5f94ee36-26be-e6b4-f0ec-f3e243cdb33c,29,Female,99336,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Democrat,
5f94d8b6-9ad8-6325-1f6c-ec09e06ed2b0,29,Female,92252,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$95,000 to $99,999","Completed some college, but no degree",Republican,
5f94baa0-2c2f-46a9-d0e6-bd1431e4d4e9,29,Female,91103,North,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$10,000 to $14,999","Completed some college, but no degree",Democrat,
5f95a737-f7b7-9279-ee06-52c9c04e6492,29,Female,90231,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat,
