Response ID,AGE,GENDER,ZIP,REGION,HISPANIC,ETHNICITY,STANDARD_HHI,STANDARD_EDUCATION,STANDARD_POLITICAL_PARTY
5F961672-152D-B06F-C7FA-C17189D94D6F,35,Male,10019,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat
5F960D79-F34A-D2D1-6917-B2B60D6DAF27,22,Male,78332,South,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$20,000 to $24,999",High school graduate,Democrat
5F960DA7-2E0E-3666-BB84-43E39FA8E382,40,Male,96720,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","Completed some college, but no degree",Democrat
5F961035-D7DB-E878-861E-A4778746841C,19,Male,35805,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Independent
5F96FACC-AA0A-7618-FA3D-FA643225C7E1,18,Male,36112,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$15,000 to $19,999","College Degree (such as B.A., B.S.)",Republican
5F979E98-9300-D445-3EEF-D75F1590218A,21,Male,85042,West,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$10,000 to $14,999",High school graduate,Independent
5F97A19A-AC40-A84A-88E0-B2D49D054B0A,23,Male,60016,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",Republican
5F97A2C1-9B95-E5BC-60AF-DAD8F70EA10F,23,Male,34758,South,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",Republican
5F958037-A6A0-118B-912E-38DD08230FE7,35,Male,10001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999","College Degree (such as B.A., B.S.)",Republican
5F958163-F384-BA26-7F0A-87428B305494,35,Male,73159,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F958336-DD85-8E72-71E4-AA4F7795FA59,35,Female,10001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Doctorate degree,Democrat
5F95828D-3A0A-642C-7C54-6A310F4B8896,35,Male,94124,West,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$125,000 to $149,999",Masters degree,Republican
5F95828E-6865-D8AB-A4B5-E01312FDFA8D,27,Female,10013,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999",Masters degree,Republican
5F9582BC-835B-7063-B7E8-C10AB3485832,18,Female,23462,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",High school graduate,Independent
5F958226-2BFD-5A8C-CE9C-F291C59823E0,30,Male,12345,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat
5F9586DE-05B5-5978-F1EE-805B819A0EB7,21,Female,70072,South,"Yes, Peurto Rican","Black, or African American","$5,000 to $9,999",High school graduate,Republican
5F9587F9-C882-4CEB-609C-3AF12367A27D,31,Female,34119,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Republican
5F95848C-A6A2-7CBC-43B2-6F6A4CA1CECE,35,Male,10001,Northeast,"Yes, another Hispanic, Latino, or Spanish origin *** Colombia ",White ,"$80,000 to $84,999",Masters degree,Democrat
5F958560-C0FC-30C5-7D44-93C7CA85D4A5,33,Male,90034,West,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,"$175,000 to $199,999",Doctorate degree,Democrat
5F958AD7-53DE-1405-B4CC-675325207477,34,Female,12866,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Democrat
5F95726F-3947-2043-B363-C038B70A38BA,19,Female,44122,Midwest,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$5,000 to $9,999",High school graduate,Independent
5F9572E5-765E-8E10-7441-C6E58195F3D7,40,Male,10001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican
5F9573BA-EF9B-3772-EB8F-55BE506F075C,31,Female,78253,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Republican
5F957558-7034-F162-2A6C-B6E50C2B9D32,35,Female,90021,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F957468-9219-3699-45AF-3013C7E41E21,53,Female,37912,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Middle School - Grades 4 - 8,Independent
5F956F88-E383-434F-3E17-6CB09DBA3CB2,46,Female,72176,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Masters degree,Independent
5F957681-B5E4-5960-1034-14778D7A01D5,38,Female,93638,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Other post high school vocational training,Independent
5F9576E9-401D-9845-017B-F8B60414B3E9,24,Female,46220,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","College Degree (such as B.A., B.S.)",Democrat
5F957684-4025-EFC1-F525-4ABD72CDEE70,33,Female,32114,South,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"Less than $5,000",Completed some high school,Independent
5F95768A-5309-FEAE-5574-EC8ACF023B37,35,Male,76210,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat
5F957969-B3AA-2282-11C7-C421E979EBA4,45,Male,33111,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F957998-76C0-12FA-8B0A-606000569B86,50,Female,35634,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Republican
5F957943-F04A-26D6-3B33-F3B23DAD1BC2,45,Male,88346,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Middle School - Grades 4 - 8,Republican
5F957CBA-6857-4095-938A-3B50EC4CB7BB,31,Female,52302,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",Associate Degree,Democrat
5F959D8E-9DFB-D5BE-D9C7-1A62029A1CAC,30,Male,10001,Northeast,"Yes, Mexican, Mexican American, Chicano",White ,"$150,000 to $174,999",Masters degree,Democrat
5F959DD6-20D8-E8A5-6F4C-8E0F9D2CDE7C,39,Female,95843,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",Independent
5F959D30-C890-248D-5724-5D42F66A1D98,67,Female,53089,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Other post high school vocational training,Democrat
5F959CF1-6C9D-D0E6-121B-C478312F81AA,41,Female,32837,South,"Yes, another Hispanic, Latino, or Spanish origin *** Venezuela ",White ,"$30,000 to $34,999","Completed some graduate, but no degree",Republican
5F959C05-5420-46DA-22A3-A993B71F6CA6,25,Female,34787,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some college, but no degree",Republican
5F959B18-0127-2167-2ABA-44AB2D9F754D,57,Male,73045,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",High school graduate,Independent
5F959952-D761-C666-E671-F7A0A404AF3B,35,Female,33161,South,"Yes, another Hispanic, Latino, or Spanish origin *** Colombia ",Asian *** Other ,"$25,000 to $29,999",Other post high school vocational training,Democrat
5F959E2C-A597-DBD5-CCAF-C8D4C7403089,39,Female,55128,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",Democrat
5F959DF4-E879-A5AF-A853-6F001492B440,27,Male,30281,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$35,000 to $39,999",High school graduate,Independent
5F959E69-4FFA-2BDB-77F3-629702655919,19,Female,28304,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Republican
5F959E49-E2C7-9524-7910-7E31C28243DD,26,Male,30281,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$90,000 to $94,999",Doctorate degree,Democrat
5F959FD0-03F0-CAE7-6415-BC1B9CE172B3,41,Female,38301,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Republican
5F95A261-33C7-CF61-5229-B30E2A04A2E4,33,Male,27534,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","Completed some college, but no degree",Republican
5F95A127-772E-07FA-FB1C-F7A2196026AC,24,Female,52246,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Associate Degree,Democrat
5F959852-580C-EE20-9999-3466B15D73CC,40,Male,10013,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat
5F959725-0BE0-ACA2-311F-592F12C07594,41,Female,34465,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Associate Degree,Democrat
5F959601-D48B-6FBA-61D8-0638A2A668C1,30,Male,10001,Northeast,"Yes, Mexican, Mexican American, Chicano",White ,"$95,000 to $99,999",Masters degree,Democrat
5F959514-AD29-5AC8-1A95-8EA2CD5F1416,30,Male,10001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican
5F959547-B0C2-91B6-2F44-4F5E066E4B18,20,Female,32812,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat
5F9595F4-4916-FDA4-B115-EC02374B4F11,35,Male,30013,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Republican
5F959327-DA81-E1B8-2A34-D1CA149F28F8,70,Female,85140,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some graduate, but no degree",Democrat
5F9593D5-4E3F-0E28-520C-51FD06687F39,49,Female,15005,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Other post high school vocational training,Independent
5F9593C8-513F-5AA9-09CF-34B8FCA1CB66,49,Male,39206,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$75,000 to $79,999","Completed some college, but no degree",Democrat
5F959428-10A1-4CA1-A692-A9CF116649C9,31,Male,92707,West,"Yes, Mexican, Mexican American, Chicano",White ,"$175,000 to $199,999","College Degree (such as B.A., B.S.)",Independent
5F9590F7-6B76-8924-427E-0719D0B05DDE,34,Female,77429,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Republican
5F958FAD-0791-26FD-0CA2-A34EEA28FC49,40,Female,32114,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Democrat
5F958FBA-7AF3-9D37-5928-FC34FD72C00A,35,Male,75019,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Democrat
5F958BB4-98E1-3D5D-7684-32CC98EA1C09,20,Female,77048,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat
5F958D2D-2298-ECFB-DAED-A6BD67D760B1,39,Female,3240,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some graduate, but no degree",Republican
5F95F387-F789-1A2B-5718-7BFDD8DD4187,59,Male,32118,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","College Degree (such as B.A., B.S.)",Democrat
5F95EF6D-1A4F-0431-99E0-BC4044F9A8DB,39,Male,97471,West,"Yes, another Hispanic, Latino, or Spanish origin *** Argentina ",White ,"$5,000 to $9,999",Masters degree,Democrat
5F95ED83-9C8B-3532-B465-3F19D0132DFC,40,Male,19133,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",Associate Degree,Democrat
5F95EB1A-1885-C5AD-CEA7-5E66E903B209,40,Male,12901,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Democrat
5F95EB37-73AA-9C20-B7A8-0D2ECF6AE31D,55,Male,11385,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$15,000 to $19,999",High school graduate,Democrat
5F95E8A5-0B6B-9EB4-B4EE-760B48FE5950,35,Male,44313,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Democrat
5F95DF82-9864-E6B9-F39D-44A13AC19192,37,Male,90065,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican
5F95DD63-5557-340A-8765-B7E429E1434D,40,Male,10001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat
5F95E323-EB96-CEC0-A817-8B2687F9BDF0,37,Male,90717,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican
5F95E4BA-E74E-F2EE-36AC-1A3213830322,35,Male,71203,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Republican
5F95DBC7-C3A0-7025-3E7E-2AF44CCDCFBD,52,Male,38351,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican
5F95D9FC-B3DD-C7FE-B2CC-0B8F59FB142C,49,Male,37922,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Independent
5F95DA23-19BC-EDD5-E9A3-2C065F511BDD,50,Male,60419,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Democrat
5F95CA35-2096-E189-65BF-A1093FFFAE5E,48,Male,31406,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Completed some high school,Independent
5F95C67E-4914-7843-1F76-316AB66AFFCB,34,Male,29910,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Associate Degree,Republican
5F95C6F1-6D23-D669-5199-BD2E98573099,37,Male,33132,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Democrat
5F95C621-15E2-5670-E3F5-A4D07F34711B,57,Male,75231,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Democrat
5F95C72C-1D4B-1122-22E3-68C427DBFDC3,30,Male,30046,South,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$90,000 to $94,999","Completed some college, but no degree",Democrat
5F95C777-EEC9-4AD0-CFA0-CFC5B5CE5C3C,23,Male,35601,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat
5F95D11E-9297-4807-ADB6-E8AC812C2396,49,Male,10001,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Democrat
5F95D141-B812-F3C5-BF39-FDDE44A489B5,40,Male,95336,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Masters degree,Independent
5F95D78C-8E6A-BF4C-8AB3-860A46EEFA92,40,Male,7302,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Independent
5F95C3EF-C9A2-8355-3FF3-5CB151E05F86,40,Male,90061,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Republican
5F95C35A-9C74-51A5-B81F-01E5383EFDF5,48,Male,20120,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Independent
5F95BDA6-B7BA-C2E3-8A78-F8B3BB1A03CB,21,Male,92585,West,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$100,000 to $124,999",High school graduate,Independent
5F95BD83-448F-515F-CE1E-C23C8544B56A,35,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Democrat
5F95AF09-94B7-0587-DFDC-EE3C306AB440,35,Male,23860,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000","Completed some graduate, but no degree",Democrat
5F95AAEA-750E-F34F-AD20-3630BB8EFF38,43,Male,33141,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Republican
5F95AB06-5672-B4D5-EEE0-4313F20C0D99,30,Male,10923,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Independent
5F95AB76-CBCE-BCC3-9EC9-9DE3FE54EB5A,35,Male,28027,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",High school graduate,Independent
5F95ABD5-C8F8-272F-7B17-B3E44E2C5866,35,Male,90017,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Democrat
5F95AE18-B29B-5994-9961-0AF3AE911095,35,Male,33114,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Masters degree,Democrat
5F95AFDD-7C8B-D7FA-73FC-6C0152AA5874,35,Male,61614,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Republican
5F95B469-6D79-4633-9637-9EAEDFA65B16,35,Male,10038,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat
5F95B349-EB78-0203-C7B0-A2E11F3FFACE,26,Male,40540,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",High school graduate,Republican
5F95B739-517E-0356-50F4-DB32FFDB6AC5,44,Male,19087,Northeast,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Independent
5F95B99D-77EB-8738-378A-BB819AFA4A4E,39,Male,16353,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",Associate Degree,Republican
5F95B92A-FC42-540D-AA40-2E63AEA00BEB,35,Male,28630,South,"Yes, Peurto Rican",Some other race ,"Less than $5,000","College Degree (such as B.A., B.S.)",Republican
5F95A726-C08C-A135-7B68-1260B80D0709,24,Female,27591,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","College Degree (such as B.A., B.S.)",Democrat
5F95A6F5-1475-9111-5C76-C8025837AD61,35,Male,10003,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Doctorate degree,Republican
5F95A79E-8915-E43C-829C-99D887BE08AE,35,Male,36869,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$50,000 to $54,999","College Degree (such as B.A., B.S.)",Independent
5F95A7C8-D57B-9B36-734D-06CEB36D6412,18,Female,11228,Northeast,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,"$10,000 to $14,999",High school graduate,Democrat
5F95A7F5-BEDB-153A-8F97-43A1AEB794D7,28,Female,3079,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Republican
5F95A887-1EC9-6E08-71FA-A59588A3367D,20,Female,46254,Midwest,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Independent
5F95A8D9-CF67-F235-1BAE-17764C3C7081,37,Female,80917,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",Independent
5F95A4EE-012E-E688-9B9D-0607CF9DB754,21,Female,38305,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$10,000 to $14,999",High school graduate,Democrat
5F95A504-1A70-3300-6157-68C4654B776A,29,Male,80201,West,"Yes, Mexican, Mexican American, Chicano",White ,"$150,000 to $174,999",Masters degree,Democrat
5F95A4F8-E3A9-3FF8-C4C7-0442582EE3D9,33,Female,28205,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat
5F95A447-80DB-8111-79B4-2DBED25086F2,30,Male,92336,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Doctorate degree,Independent
5F95A36B-3CD2-41B1-FD26-0BE746350307,40,Female,20640,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",High school graduate,Democrat
5F95A44F-83F0-3803-E985-6DFB07B0F0A6,30,Female,46706,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","Completed some college, but no degree",Independent
5F95A332-B6CF-A90C-2145-5A7A94D4FD09,53,Female,43055,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Democrat
5F95A2B6-882E-41EF-2BE7-7F2CA8C99115,25,Female,25405,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","Completed some college, but no degree",Independent
5F95A2A0-F5C3-E09C-BD11-881FB300983B,21,Female,50603,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Republican
5F95A33A-0ECA-4A50-CFCB-ACF255BD8CED,48,Female,48640,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Independent
5F956C69-3F15-1D9A-AA36-C9E4579EF815,31,Female,48843,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some graduate, but no degree",Independent
5F94E8AB-1063-2C3A-10A0-58BB6BAEFD97,35,Female,29601,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Independent
5F94EDA6-C18F-A8D9-468B-8D7E21B2A177,35,Male,49509,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",Republican
5F94ED83-ECFE-358A-1E08-A35A9DA8D5B1,40,Female,78415,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Independent
5F94E030-CD01-1179-F8E7-ADEAED87137F,63,Male,29588,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Republican
5F94E1DF-2412-19AF-A9B6-FAE3FCDCDAA7,42,Female,30533,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","Completed some college, but no degree",Democrat
5F94E715-EA46-0D87-9A9E-DC47848B2E71,54,Male,19057,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some graduate, but no degree",Democrat
5F94F40B-6B49-6C73-AF8A-6278E64101DD,67,Male,83843,West,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$15,000 to $19,999",High school graduate,Democrat
5F94F40F-E8EB-21E8-0DA0-2BE7FF813C89,25,Female,89081,West,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$25,000 to $29,999",Other post high school vocational training,Democrat
5F94F49D-698A-0596-35F2-3B0FA0373BFE,30,Male,10001,Northeast,"Yes, Mexican, Mexican American, Chicano",White ,"$95,000 to $99,999",Masters degree,Democrat
5F94FBA9-DFEA-4B09-3575-209DAD388909,34,Male,95828,West,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Democrat
5F9501F0-2362-D98F-698D-6D8A03106A0F,30,Male,10001,Northeast,"Yes, Mexican, Mexican American, Chicano",White ,"$100,000 to $124,999",Masters degree,Democrat
5F950414-0FF7-5B9B-5FCF-DE183436DC3D,63,Female,56277,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Republican
5F94FF19-E283-DA04-DB78-4F10EA1CA887,56,Male,95650,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat
5F9504D7-7E48-E389-1DB4-7F19A57427D9,40,Female,22488,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Other post high school vocational training,Republican
5F955EDB-7A93-DE6F-14A0-0D5BDAFAA4C0,27,Female,27909,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat
5F9566F0-D378-7C5F-9C1E-D57B98F42CB9,26,Female,36869,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$15,000 to $19,999",Other post high school vocational training,Democrat
5F9564CF-C2A4-104B-B8B0-82F4613A7CC5,40,Male,10007,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$100,000 to $124,999",Masters degree,Republican
5F9567E9-C1C5-7DD1-D8C9-77D7C7975358,43,Male,10116,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Doctorate degree,Republican
5F95689E-2A31-8A5B-A501-26BCD3274DF5,34,Male,73002,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$90,000 to $94,999",Masters degree,Democrat
5F956788-3B68-5F27-8DDC-D24263A57ED2,38,Male,10001,Northeast,"Yes, another Hispanic, Latino, or Spanish origin *** Ecuador ",White ,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",Independent
5F9567DD-79EC-69BB-C8C5-99D4B74CF934,50,Female,90503,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Republican
5F95583A-0AD4-EE23-F2A8-104F279D0840,30,Female,94801,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat
5F9557E7-7E89-DA54-D948-450A6C20AD55,27,Female,10009,Northeast,"Yes, Peurto Rican",Some other race ,"Less than $5,000",Associate Degree,Democrat
5F955816-D7F9-532E-0A8B-FA8F0C7CD1C1,37,Male,7095,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Independent
5F9538F4-4C4C-8063-47CE-63B692B0EC18,46,Female,29456,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Independent
5F953894-48CE-0E67-550C-BEC096B89959,38,Male,36109,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",Other post high school vocational training,Republican
5F953844-6C7E-0A22-B390-731EEB9FC35F,47,Male,10080,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999",Masters degree,Republican
5F953989-E7D3-B0BC-A8FE-BA86C1C80B54,20,Female,14206,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Democrat
5F953A3D-3751-6D68-5D91-0F39A246FB00,40,Male,10005,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Democrat
5F9540B0-9EBF-92E0-1849-7E0C6F8AA56B,29,Male,98168,West,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Republican
5F953EFA-0694-BB94-0778-53F05526259B,40,Male,33132,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",Republican
5F954040-CD9D-4513-2F23-67291BDCFBDB,45,Male,10012,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Doctorate degree,Democrat
